0.330490,-1.077097,-4.810751,0.014384,-0.009768,-0.819903,0.572239,0.000559,-0.003759,-0.000818,0.001387,0.000640,0.001428
0.330491,-1.077105,-4.810753,0.014385,-0.009766,-0.819903,0.572238,0.000559,-0.003759,-0.000818,0.001387,0.000640,0.001428
0.330492,-1.077110,-4.810754,0.014389,-0.009768,-0.819901,0.572241,0.000513,-0.003676,-0.000765,0.000321,0.001056,0.000448
0.330492,-1.077112,-4.810754,0.014390,-0.009768,-0.819901,0.572241,0.000513,-0.003676,-0.000765,0.000321,0.001056,0.000448
0.330492,-1.077115,-4.810755,0.014389,-0.009767,-0.819901,0.572241,0.000513,-0.003676,-0.000765,0.000321,0.001056,0.000448
0.330372,-1.077104,-4.810771,0.014313,-0.009773,-0.819896,0.572249,-0.000725,-0.003544,-0.000997,0.000319,0.001048,0.000453
0.330371,-1.077107,-4.810772,0.014314,-0.009772,-0.819897,0.572249,-0.000725,-0.003544,-0.000997,0.000319,0.001048,0.000453
0.330369,-1.077113,-4.810774,0.014310,-0.009777,-0.819906,0.572236,-0.000829,-0.003783,-0.001082,0.003470,-0.000067,0.000027
0.330368,-1.077117,-4.810776,0.014310,-0.009777,-0.819907,0.572234,-0.000829,-0.003783,-0.001082,0.003470,-0.000067,0.000027
0.330367,-1.077122,-4.810777,0.014310,-0.009777,-0.819908,0.572232,-0.000829,-0.003783,-0.001082,0.003470,-0.000067,0.000027
0.330367,-1.077124,-4.810776,0.014311,-0.009777,-0.819903,0.572240,-0.000821,-0.003806,-0.000860,0.001341,0.000012,0.000060
0.330366,-1.077128,-4.810776,0.014310,-0.009777,-0.819904,0.572239,-0.000821,-0.003806,-0.000860,0.001341,0.000012,0.000060
0.330365,-1.077133,-4.810778,0.014310,-0.009777,-0.819904,0.572238,-0.000821,-0.003806,-0.000860,0.001341,0.000012,0.000060
0.330364,-1.077138,-4.810779,0.014311,-0.009777,-0.819905,0.572238,-0.000821,-0.003806,-0.000860,0.001341,0.000012,0.000060
0.330351,-1.076937,-4.810859,0.014289,-0.009745,-0.819881,0.572273,-0.000936,-0.001754,-0.001497,0.001335,0.000013,0.000065
